source,#,bodyAR,bodyDV,takhrij
جامع الترمذي,2155,"""قَالَ عَطَاءٌ: فَلَقِيتُ الوَلِيدَ بْنَ عُبَادَةَ بْنِ الصَّامِتِ، صَاحِبَ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَسَأَلْتُهُ: مَا كَانَتْ وَصِيَّةُ أَبِيكَ عِنْدَ الْمَوْتِ؟ قَالَ: دَعَانِي أَبِي فَقَالَ لِي: يَا بُنَيَّ، اتَّقِ اللَّهَ، وَاعْلَمْ أَنَّكَ لَنْ تَتَّقِيَ اللَّهَ حَتَّى تُؤْمِنَ بِاللَّهِ وَتُؤْمِنَ بِالقَدَرِ كُلِّهِ خَيْرِهِ وَشَرِّهِ، فَإِنْ مُتَّ عَلَى غَيْرِ هَذَا دَخَلْتَ النَّارَ، إِنِّي سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ: "" إِنَّ أَوَّلَ مَا خَلَقَ اللَّهُ القَلَمَ، فَقَالَ: اكْتُبْ، فَقَالَ: مَا أَكْتُبُ؟ قَالَ: اكْتُبِ القَدَرَ مَا كَانَ وَمَا هُوَ كَائِنٌ إِلَى الأَبَدِ ""","""ޢަޠާ (ބުން އަބީ ރިބާޙް) ވިދާޅުވިއެވެ. ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ އެކުވެރިޔާ އަލްވަލީދު ބުން ޢުބާދަތު ބުން ޞާމިތު ތިމަން ބައްދަލުކޮށް ސުވާލުކުރީމެވެ. ކަލޭގެފާނުގެ ބައްޕާފުޅު މަރުމަތީގައި ކުރެއްވި ވަޞިއްޔަތަކީ ކޮބައިތޯއެވެ؟ އެކަލޭގެފާނު ( ވަލީދު) ވިދާޅުވިއެވެ. ބައްޕާފުޅުގެ ކައިރިއަށް ތިމަންކަލޭގެފާނު ގެންނަވާ ވިދާޅުވިއެވެ. ""އޭ ދަރިފުޅާއެވެ ! މާތް ﷲއަށް ތަގްވާވެރިވާށެވެ! އަދި ދަންނާށެވެ. ! މާތް ﷲއަށް އީމާންވެ ހެޔޮ މިންވަރާއި ނުބައި މިންވަރަށް އީމާންނުވާހާ ހިނދަކު މާތް ﷲ އަށް ތަގްވާވެރި ނުވެވޭ ހުއްޓެވެ."" ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނު ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘް ކުރެއްވި އަޑު އެއްސެވީމެވެ. "" ހަމަކަށަވަރުން ﷲ އެންމެ ފުރަތަމަ ހެއްދެވީ ގަލަމެވެ. ފަހެ ގަލަމަށް އެކަލާނގެ ވަހީކުރެއްވިއެވެ. ލިޔާށެވެ! ގަލަން ދެންނެވިއެވެ. ލިޔަންވީ ކޮންއެއްޗެއް ތޯއެވެ؟ އެކަލާނގެ ވަހީކުރެއްވިއެވެ. (އެންމެހާ ތަކެތީގެ) ގަދަރު ލިޔާށެވެ.! އެއީ ވެފައިވާ ކަމަކާއި އަބަދަށްޓަކައި ވާންހުރިކަންތައްތަކެވެ.""",
جامع الترمذي,2165,لا يخلوَنَّ رجلٌ بامرأةٍ إلَّا كانَ ثالثَهما الشَّيطانُ,"""ހަމަކަށަވަރުން ފިރިހެނަކު އަންހެނަކާ އެކަހެރިނުވާށެވެ. އެދެމީހުންގެ ތިންވަނަ ފަރާތަކީ ޝައިޠާނާއެވެ.""",
جامع الترمذي,2169,حَدَّثَنَا قُتَيْبَةُ، قَالَ: حَدَّثَنَا عَبْدُ الْعَزِيزِ بْنُ مُحَمَّدٍ، عَنْ عَمْرِو بْنِ أَبِي عَمْرٍو، عَنْ عَبْدِ اللهِ الْأَنْصَارِيِّ، عَنْ حُذَيْفَةَ بْنِ الْيَمَانِ، عَنِ النَّبِيِّ ﷺ قَالَ: وَالَّذِي نَفْسِي بِيَدِهِ لَتَأْمُرُنَّ بِالْمَعْرُوفِ وَلَتَنْهَوُنَّ عَنِ الْمُنْكَرِ أَوْ لَيُوشِكَنَّ اللهُ أَنْ يَبْعَثَ عَلَيْكُمْ عِقَابًا مِنْهُ، ثُمَّ تَدْعُونَهُ فَلَا يُسْتَجَابُ لَكُمْ. هَذَا حَدِيثٌ حَسَنٌ.,ޙުޛައިފާ ބިން އަލްޔަމާނު ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާގެ ނަފްސުފުޅު އެ ފަރާތެއްގެ އަތްޕުޅުގައިވާ ފަރާތް ގަންދީ ބުނަމެވެ. ތިޔަބައިމީހުން ހެޔޮކަންކަމަށް އަމުރުކުރަން ޖެހޭނެއެވެ. އަދި ނުބައިކަންކަން މަނާ ކުރަން ޖެހޭނެއެވެ. ނޫން ނަމަ، ﷲގެ ހަޒްރަތުން އުގޫބާތެއް ތިޔަބައިމީހުންގެ މައްޗަށް ފޮނުއްވާނެކަމީ ވަރަށް ގާތުގައިވާ ކަމެކެވެ. އެއަށްފަހު ތިޔަބައިމީހުން އެ އިލާހަށް ދުއާ ކުރުމުން ތިޔަބައިމީހުންނަކަށް އިޖާބައެއް ނުދެއްވާނެއެވެ.“,
جامع الترمذي,2169,حَدَّثَنَا قُتَيْبَةُ، قَالَ: حَدَّثَنَا عَبْدُ الْعَزِيزِ بْنُ مُحَمَّدٍ، عَنْ عَمْرِو بْنِ أَبِي عَمْرٍو، عَنْ عَبْدِ اللهِ الْأَنْصَارِيِّ، عَنْ حُذَيْفَةَ بْنِ الْيَمَانِ، عَنِ النَّبِيِّ ﷺ قَالَ: وَالَّذِي نَفْسِي بِيَدِهِ لَتَأْمُرُنَّ بِالْمَعْرُوفِ وَلَتَنْهَوُنَّ عَنِ الْمُنْكَرِ أَوْ لَيُوشِكَنَّ اللهُ أَنْ يَبْعَثَ عَلَيْكُمْ عِقَابًا مِنْهُ، ثُمَّ تَدْعُونَهُ فَلَا يُسْتَجَابُ لَكُمْ. هَذَا حَدِيثٌ حَسَنٌ.,ޙުޛައިފާ ބިން އަލްޔަމާނު ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާގެ ނަފްސުފުޅު އެ ފަރާތެއްގެ އަތްޕުޅުގައިވާ ފަރާތް ގަންދީ ބުނަމެވެ. ތިޔަބައިމީހުން ހެޔޮކަންކަމަށް އަމުރުކުރަން ޖެހޭނެއެވެ. އަދި ނުބައިކަންކަން މަނާ ކުރަން ޖެހޭނެއެވެ. ނޫން ނަމަ، ﷲގެ ހަޒްރަތުން އުގޫބާތެއް ތިޔަބައިމީހުންގެ މައްޗަށް ފޮނުއްވާނެކަމީ ވަރަށް ގާތުގައިވާ ކަމެކެވެ. އެއަށްފަހު ތިޔަބައިމީހުން އެ އިލާހަށް ދުއާ ކުރުމުން ތިޔަބައިމީހުންނަކަށް އިޖާބައެއް ނުދެއްވާނެއެވެ.“,
جامع الترمذي,2169,والَّذي نَفسي بيدِهِ لتأمُرُنَّ بالمعروفِ ولتَنهوُنَّ عنِ المنكرِ أو ليوشِكَنَّ اللَّهُ أن يبعثَ عليكُم عقابًا منهُ ثمَّ تَدعونَهُ فلا يَستجيبُ لَكُم,“ތިމަންކަލޭގެފާނުގެ ނަފްސު އެއިލާހެއްގެ އަތްޕުޅުގައިވާ އިލާހު ގަންދީ ޙަދީޘްކުރައްވަމެވެ. ތިޔަބައިމީހުން ހެޔޮކަންތަކަށް އަމުރުކޮށް ނުބައިކަންތައް ނަހީކުރާހުށިކަމެވެ. ނޫންނަމަ ﷲ ތަޢާލާ ތިޔަބައިމީހުންގެ މައްޗަށް އެ އިލާހުގެ ހަޒްރަތުން ކޯފާއެއް ފޮނުއްވަފާނެއެވެ. ދެން އެއަށްފަހު ތިޔަބައިމީހުން އެއިލާހަށް ދުއާކުރިޔަސް ތިޔަބައިމީހުންނަކަށް އިޖާބައެއް ނުކުރެއްވޭނެތެވެ.”,
جامع الترمذي,2185,يكونُ في آخرِ هذهِ الأمةِ خسفٌ ومسخٌ وقذفٌ ، قالتْ : قلتُ : يا رسولَ اللهِ أنهلِكُ وفينا الصالحونَ ؟ قال : نعم إذا ظَهرَ الخبثُ,ބިންގަނޑު ގަންބަވައިގަތުމަކާއި ބައެއްގެ ޞޫރަ ބަދަލުކުރެއްވުމަކާއި އަދި އުޑުން ހިލައިގެ ވާރޭ ވެއްސެވުން މިއުއްމަތުގެ ފަހުކޮޅުގައި ވެއެވެ.” ވިދާޅުވިއެވެ. ތިމަންކަމަނާ ދެންނެވީމެވެ. އޭ ﷲގެ ރަސޫލާއެވެ! ތިމަންމެންގެ ތެރޭގައި ޞާލިޙުން ވަނިކޮށް ތިމަންމެން ހަލާކުވާނީ ހެއްޔެވެ؟ ޙަދީޘްކުރެއްވިއެވެ. “އާދޭހެވެ. ނުބައިކަން ފާޅުވެއްޖެނަމައެވެ.”,
جامع الترمذي,2202,حَدَّثَنَا قُتَيْبَةُ، قَالَ: حَدَّثَنَا حَمَّادُ بْنُ زَيْدٍ، عَنْ أَيُّوبَ، عَنْ أَبِي قِلَابَةَ، عَنْ أَبِي أَسْمَاءَ، عَنْ ثَوْبَانَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: إِذَا وُضِعَ السَّيْفُ فِي أُمَّتِي لَمْ يُرْفَعْ عَنْهَا إِلَى يَوْمِ الْقِيَامَةِ هَذَا حَدِيثٌ صَحِيحٌ..,ޘައުބާން ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާގެ އުއްމަތުގައި ކަނޑި ދަމާލެވިއްޖެ ނަމަ، ގިޔާމަތާ ހަމައަށްވެސް އެ ނުއުފުލޭނެއެވެ.“,
جامع الترمذي,2212,في هذهِ الأمةِ خسْفٌ ومسْخٌ وقذْفٌ . فقال رجلُ من المسلمينَ : يا رسولَ اللهِ ومتَى ذلك ؟ قال : إذا ظهرَتِ القِيانُ والمعازِفُ وشُرِبَتْ الخمورُ,“މިއުއްމަތުގެ ތެރެއިން ބަޔަކު ގަޛުފްކުރެވި، ސިފަބަދަލުވެ، ބިމަށް ގަންބަވައި ގަނެވޭނެއެވެ.” ފަހެ މުސްލިމުންގެތެރެއިން މީހަކު ދެންނެވިއެވެ. “އޭ ﷲގެ ރަސޫލާ ﷺއެވެ. އެއީ ކޮންއިރަކުންތޯއެވެ؟” އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. “ރާބުއިމާއި މިއުޒިކު ސާމާނާއި ލަވަކިޔާ އަޅުއަންހެނުން ޢާއްމުވުމުންނެވެ.”,
جامع الترمذي,2219,عَنْ ثَوْبَانَ قَالَ : قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ : ” لاَ تَقُومُ السَّاعَةُ حَتَّى تَلْحَقَ قَبَائِلُ مِنْ أُمَّتِي بِالْمُشْرِكِينَ ، وَحَتَّى يَعْبُدُوا الْأَوْثَانَ ، وَإِنَّهُ سَيَكُونُ فِي أُمَّتِي ثَلَاثُونَ كَذَّابُونَ كُلُّهُمْ يَزْعُمُ أَنَّهُ نَبِيٌّ ، وَأَنَا خَاتَمُ النَّبِيِّينَ ، لاَ نَبِيَّ بَعْدِي -قال ابو عيسى هذا حديث حسن صحيح قال الشيخ,މާތް ﷲ ރުއްސުންލެއްވި ޘައުބާންގެ ކިބައިން ރިވާވެގެން ވެއެވެ. ސަލާމާއި ޞަލަވާތްލެއްވި ކީރިތި ރަސޫލާ ޙަދީޘްކުރެއްވިއެވެ.” ތިމަންކަލޭގެފާނުންގެ އުއްމަތުން ބައެއް ގަބީލާތައް ޝިރުކާއި ބައްދަލުކޮށް، ބުދަށް އަޅުކަން ކޮށްފުމަށް ދާންދެން ގިޔާމަތް ގާއިމު ނުވާނެތެވެ. އަދި ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނުގެ އުއްމަތުގައި ތިރީސް ( ބައެއް ރިވާޔަތްތަކުގައި ތިރީހާ ގާތްކުރާ ޢަދަދަކަށް) ދޮގުވެރިން ދައްޖާލުން ފާޅުފާނެތެވެ. އެއިން ކޮންމެ މީހަކުވެސް އެއީ ނަބިއްޔެއްކަމަށް ދެކޭނެތެވެ. ތިމަންކަލޭގެފާނީ ނަބީކަން ޚަތުމުކުރެއްވި ސާހިބާއެވެ. ތިމަންކަލޭގެފާނަށްފަހު އައު ނަބިއްޔަކު ނުވެއެވެ.,
جامع الترمذي,2219,لَا تَقُومُ السَّاعَةُ حَتَّى تَلْحَقَ قَبَائِلُ مِنْ أُمَّتِي بِالْمُشْرِكِينَ وَحَتَّى يَعْبُدُوا الْأَوْثَانَ,ތިމަން ކަލޭގެފާނުގެ އުއްމަތުގެ ގަބީލާތަކެއް މުޝްރިކުންނާ ގުޅިއްޖައުމަށް ދާންދެން ގިޔާމަތް ނުވާ ހުށްޓެވެ. އަދި އެބައިމީހުން ބުދަށް އަޅުކަން ކޮށްފުމަށް ދާންދެން ގިޔާމަތް ނުވާ ހުށްޓެވެ…,
جامع الترمذي,2229,"عَنْ ثَوْبَانَ رضي الله عنه, قال رسول الله ﷺ : ( إِنَّمَا أَخَافُ عَلَى أُمَّتِي الْأَئِمَّةَ الْمُضِلِّينَ )","عَنْ ثَوْبَانَ رضي الله عنه, قال رسول الله ﷺ : ( إِنَّمَا أَخَافُ عَلَى أُمَّتِي الْأَئِمَّةَ الْمُضِلِّينَ )",
جامع الترمذي,2245,عَنْ أَبِي ذَرٍّ – رَضِيَ اللَّهُ عَنْهُ – ، قَالَ : قَرَأَ رَسُولُ اللَّهِ – صَلَّى اللَّهُ عَلَيْهِ وآلِهِ وَسَلَّمَ (هَلْ أَتَى عَلَى الْإِنْسَانِ حِينٌ مِنَ الدَّهْرِ لَمْ يَكُنْ شَيْئًا مَذْكُورًا ) حَتَّى خَتَمَهَا ، ثُمَّ قَالَ : ” إِنِّي أَرَى مَا لَا تَرَوْنَ وَأَسْمَعُ مَا لَا تَسْمَعُونَ ، أَطَّتِ السَّمَاءُ وَحُقَّ لَهَا أَنْ تَئِطَّ مَا فِيهَا مَوْضِعُ قَدْرِ أَرْبَعِ أَصَابِعَ إِلَّا مَلَكٌ وَاضِعٌ جَبْهَتَهُ سَاجِدًا لِلَّهِ ، وَاللَّهِ لَوْ تَعْلَمُونَ مَا أَعْلَمُ لَضَحِكْتُمْ قَلِيلًا وَلَبَكَيْتُمْ كَثِيرًا وَمَا تَلَذَّذْتُمْ بِالنِّسَاءِ عَلَى الْفُرُشِ ، وَلَخَرَجْتُمْ إِلَى الصُّعُدَاتِ تَجْأَرُونَ إِلَى اللَّهِ تَعَالَى”,މާތް ﷲ އެބޭކަލަކަށް ރުއްސުންލެއްވި އަބޫޛައްރުގެ ކިބައިން ރިވާވެގެން ވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ (هَلْ أَتَى عَلَى الْإِنْسَانِ حِينٌ مِنَ الدَّهْرِ لَمْ يَكُنْ شَيْئًا مَذْكُورًا ) މި ސޫރަތް އެއްކޮށް ކިޔަވާ ވިދާޅުވިއެވެ. އެއަށްފަހު ޙަދީޘް ކުރެއްވިއެވެ. “ތިޔަބައިމީހުންނަށް ނުފެންނަ އެއްޗެތި ތިމަންކަލޭގެފާނަށް ފެނެއެވެ. އަދި ތިޔަބައިމީހުންނަށް އަޑުނީވޭ ތަކެތި ތިމަންކަލޭގެފާނަށް އެބަ އަޑުއިވެއެވެ. އުޑުން އަޑު ކިޔައިފިއެވެ. އެއަޑު ކިޔުން ޙައްގުވެގެން ވެއެވެ. މަލާއިކަތްބޭކަލަކު އެބޭކަލެއްގެ ނިތްކުރި ތިރިކުރައްވައި ސަޖިދަ ކުރައްވައިގެން ނެތް ހަތަރު އިނގިލި ޖައްސާލާނެ ތަންކޮޅެއްވެސް އުޑުގައި ނުވެއެވެ. މާތް ﷲ ގަންދީ ބުނަމެވެ. “ ” ތިމަންކަލޭގެފާނަށް އެނގޭކަންތައް ތިޔަބައިމީހުންނަށް އެނގޭނަމަ ތިޔަބައިމީހުން ހުނީހީ މަދުންނެވެ. އަދި ގިނަގިނައިން ތިޔަބައިމީހުން ރުއީމުއެވެ. އަދި ތިޔަބައިމީހުން އަނބިންނާއެކު ދާންތަކުގައި ލައްޒަތް ހޯދުން ދޫކޮށްލީހެވެ. އަދި ތިޔަބައިމީހުން ހުސްބިންތަކަށް ނިކުމެ ﷲ ތަޢާލާގެ ޢަޒާބުން މިންޖުކުރެއްވުމަށްއެދި ދުއާކުރަން ފަށައިފާނޫއެވެ. “,
جامع الترمذي,2260,يَأْتِي عَلَى النَّاسِ زَمَانٌ الصَّابِرُ فِيهِمْ عَلَى دِينِهِ كَالْقَابِضِ عَلَى الْجَمْرِ,"""މީސްތަކުންގެ ތެރެއަށް ޒަމާނެއް އަންނާނެއެވެ. އެދުވަސްވަރުގައި އެމީހެއްގެ ދީންމަތީގައި ކެތްކޮށްގެން ހުރުމަކީ އަލިފާން ދަރުގަނޑެއްގައި ހިފަހައްޓައިގެން ހުރުންފަދަ ދަތި އުނދަގޫ ކަމެކެވެ"".",
جامع الترمذي,2305,مَنْ يأخُذُ عَنِّي هؤُلاءِ الكلِماتِ فيعملُ بِهِنَّ – أَوْ يُعَلِّمُ مَنْ يعمَلُ بِهِنَّ - ؟ . فقالَ أبو هريرةَ : قلتُ : أنا يا رسولُ اللهِ . فأخَذَ بيدِي فعدَّ خمْسًا وقال : اتقِ المحارِمَ تكنْ أعْبَدَ الناسِ ، وارضَ بما قَسَمَ اللهُ لكَ تكُنْ أغْنَى الناسِ ، وأحسِنْ إلى جارِكَ تكُنْ مؤمنًا ، وأحِبَّ للناسِ ما تُحِبُّ لنفسِكَ ، تَكُنْ مسلِمًا ، وَلَا تُكْثِرِ الضَّحِكَ ، فإِنَّ كثْرَةَ الضَّحِكِ تُمِيتُ القَلْبَ,“ތިމަންކަލޭގެފާނު އަރިހުން މި ކަލިމަތައް ލިބިގަނެ އެއަށް އަމަލު ކުރާނީ ކާކު ހެއްޔެވެ؟ ނުވަތަ އެއަށް އަމަލު ކުރާނޭ ބަޔަކަށް އުނގަންނައި ދޭނީ ކާކު ހެއްޔެވެ؟” މިފަދައިން ޙަދީޘް ކުރެއްވުމުން أبو هريرة رضي الله عنه ވިދާޅުވިއެވެ. އޭ ﷲ ގެ ރަސޫލާއެވެ! އަޅުގަނޑު ތިކަން ކުރާ ހުށީމެވެ. އެހިނދު އެކަލޭގެފާނު، ތިމަންގެ އަތުގައި ހިއްޕަވައި ފަސްކަމެއް ގުނާ ލެއްވިއެވެ. ޙަދީޘް ކުރެއްވިއެވެ. ” ޙަރާމްކަންތައްތަކުން ތިބާ ރައްކާތެރި ވާށެވެ. އޭރުން ތިބާއަކީ މީސްތަކުންގެ ތެރެއިން ވާ އެންމެ އަޅުވެރި މީހާއަށް ވާ ހުއްޓެވެ. ﷲ ތިބާއަށް ބައްސަވައި މިންވަރު ކުރައްވައިފައި ވާ އެއްޗަށް ތިބާ ރުހޭށެވެ. އޭރުން ތިބާއަކީ މީސްތަކުންގެ ތެރެއިން ވާ އެންމެ މުއްސަނދި މީހާއަށް ވާ ހުއްޓެވެ. ތިބާގެ އަވަށްޓެރިޔާއަށް، ތިބާ އިޙުސާންތެރި ވާށެވެ. އޭރުން ތިބާ ފުރިހަމަ މުއުމިނަކަށް ވާ ހުއްޓެވެ. ތިބާގެ އަމިއްލަ ނަފުސަށް އެދޭ ކަންތައްތައް، މީސްތަކުންނަށް ތިބާ އެދޭށެވެ. އޭރުން ތިބާ ފުރިހަމަ މުސްލިމަކަށް ވާ ހުއްޓެވެ. ތިބާ ގިނައިން ނުހޭށެވެ. ފަހެ ، ހަމަކަށަވަރުން ގިނައިން ހުނުމަކީ ހިތް މަރުވާ ކަމެކެވެ.”,
جامع الترمذي,2312,لو تَعلمونَ ما أعْلَمُ لضَحِكْتُمْ قليلًا ولبَكَيتُمْ كثيرًا ، وما تَلَذَّذْتُمْ بالنساءِ على الفُرُشِ ، ولخَرَجْتُمْ إلى الصَّعُدَاتِ تجْأَرونَ إلى اللهِ,ތިމަންކަލޭގެފާނަށް އެނގޭކަންތައް ތިޔަބައިމީހުންނަށް އެނގޭނަމަ ތިޔަބައިމީހުން ހުނީހީ މަދުންނެވެ. އަދި ގިނަގިނައިން ތިޔަބައިމީހުން ރުއީމުއެވެ. އަދި ތިޔަބައިމީހުން އަނބިންނާއެކު ދާންތަކުގައި ލައްޒަތް ހޯދުން ދޫކޮށްލީހެވެ. އަދި ތިޔބައިމީހުން ހުސްބިންތަކަށް ނިކުމެ ﷲ ތަޢާލާގެ ޢަޒާބުން މިންޖުކުރެއްވުމަށްއެދި ދުއާކުރަން ފަށައިފާނޫއެވެ.,
جامع الترمذي,2317,حَدَّثَنَا أَحْمَدُ بْنُ نَصْرٍ النَّيْسَابُورِيُّ وَغَيْرُ وَاحِدٍ، قَالُوا: حَدَّثَنَا أَبُو مُسْهِرٍ، عَنْ إِسْمَاعِيلَ بْنِ عَبْدِ اللهِ بْنِ سَمَاعَةَ، عَنِ الْأَوْزَاعِيِّ، عَنْ قُرَّةَ، عَنِ الزُّهْرِيِّ، عَنْ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ قَالَ: قَالَ رَسُولُ اللهِ ﷺ: مِنْ حُسْنِ إِسْلَامِ الْمَرْءِ تَرْكُهُ مَا لَا يَعْنِيهِ. هَذَا حَدِيثٌ غَرِيبٌ، لَا نَعْرِفُهُ مِنْ حَدِيثِ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ، عَنِ النَّبِيِّ ﷺ إِلَّا مِنْ هَذَا الْوَجْهِ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”މީހާގެ އިސްލާމްކަން ރަނގަޅުވެ ފުރިހަމަ ވުމުގެ ތެރޭގައި، އޭނާއާ ނުބެހޭ ކަންތައްތަކުގެ ތެރެއަށް ނުވަނުން ހިމެނެއެވެ.“,
