bodyAR,bodyDV
«مَنْ ذَرَعَهُ القَيْءُ فَلَا قَضَاءَ عَلَيْهِ، وَمَنِ اسْتَقَاءَ فَعَلَيْهِ القَضَاءُ»[10].,"""""އެމީހެއްގެ މައްޗަށް ހޮޑުލުން ގަދަވެގެން ހޮޑުލެވިއްޖެ މީހާ، ފަހެ އޭނާގެ މައްޗަށް ޤަޟާކުރުމެއް ނެތެވެ. އަދި ޤަޞްދުގައި ހޮޑުލައިފި މީހާ، ފަހެ އޭނާގެ މައްޗަށްވަނީ ޤަޟާކުރުމެވެ."" [10]."
ومن ذلك: ما قد يعرض للصائم من تأخير غسل الجنابة إلى طلوع الفجر، وما يعرض لبعض النساء من تأخير غسل الحيض أو النفاس إلى طلوع الفجر إذا رأت الطهر قبل الفجر، فإنه يلزمها الصوم، ولا مانع من تأخيرها الغسل إلى ما بعد طلوع الفجر، ولكن ليس لها تأخيره إلى طلوع الشمس، بل يجب عليها أن تغتسل وتصلي الفجر قبل طلوع الشمس،,އަދިވެސް އޭގެ ތެރޭގައި، ރޯދަވެރިޔާ ޖުނުބުވެރިކަމުގެ ހިނައިގަތުން ފަތިސްވުމަށް ފަހަށް ލަސްކުރުމާއި، އަދި ފަތިސްވުމުގެ ކުރިން (ޙައިޟު ނިފާހުން) ޠާހިރުވެފައިވާ ބައެއް އަންހެނުން ޙައިޟުގެ ނުވަތަ ނިފާސްކަމުގެ ހިނައިގަތުން ފަތިސްވުމަށްފަހަށް ލަސްކުރުން ހިމެނެއެވެ. ފަހެ، އެފަދަ އަންހެނާއަށް ރޯދަ ހިފުން ލާޒިމުވެގެންވެއެވެ. އަދި ފަތިސްވުމަށްފަހު ހިނައިގަތުން ލަސްކުރުމަކުން މަނަލެއް ނެތެވެ. ނަމަވެސް އިރު އެރުމާ ހަމައަށް އެކަން ލަސްކޮށްގެން ނުވާނެއެވެ. އަދި ކިއެއްތަ، އެކަނބުލޭގެ މައްޗަށް ވާޖިބުވެގެންވަނީ އިރު އެރުމުގެ ކުރިން ހިނައިގަނެ ފަތިސް ނަމާދު ކުރުމެވެ.
وهكذا الجنب ليس له تأخير الغسل إلى ما بعد طلوع الشمس، بل يجب عليه أن يغتسل ويصلي الفجر قبل طلوع الشمس، ويجب على الرجل المبادرة بذلك حتى يدرك صلاة الفجر مع الجماعة.,އަދި ހަމައެފަދައިން ޖުނުބުވެރިޔާ އިރު އެރުމުގެ ފަހަށް ހިނައިގަތުން ފަސްކޮށްގެން ނުވާނެއެވެ. އަދި ކިއެއްތަ، އިރު އެރުމުގެ ކުރިން ހިނައިގަނެ ފަތިސް ނަމާދު ކުރުން އޭނާގެ މައްޗަށް ވާޖިބުވެގެންވެއެވެ. އަދި ޖަމާޢަތާއެކު ފަތިސް ނަމާދު ލިބިގަތުމަށްޓަކައި، ފިރިހެނާގެ މައްޗަށް އެކަމަށް އަވަސްވެގަތުން ވާޖިބުވެގެންވެއެވެ.
ومن الأمور التي لا تفسد الصوم: تحليل الدم، وضرب الإبر غير التي يقصد بها التغذية، لكن تأخير ذلك إلى الليل أولى وأحوط إذا تيسر ذلك؛ لقول النبي ﷺ:,ރޯދަ ބާޠިލުނުކުރާ ކަންތައްތަކުގެ ތެރޭގައި: ލޭ ޓެސްޓުކުރުމާއި، ކާނާއެއްގެ ގޮތުގައި ޤަޞްދުކުރެވޭ އިންޖެކްޝަން ނޫން އިންޖެކްޝަން ޖެހުން ހިމެނެއެވެ. ނަމަވެސް ފަސޭހަނަމަ، އެކަން ރޭގަނޑަށް ފަސްކުރުން އައުލާކަން ބޮޑުވެފައި ރައްކާތެރިއެވެ. އެއީ ނަބީ ﷺ ޙަދީޘްކުރައްވާފައިވާ ބަސްފުޅަށްޓަކައެވެ:
«دَعْ مَا يَرِيبُكَ إِلَى مَا لَا يَرِيبُكَ»[11].,«ތިބާއަށް ޝައްކުވާ ކަންތައް ދޫކޮށް، ޝައްކުނުވާ ކަންތަކަށް ދާށެވެ.» [11].
وقوله عليه الصلاة والسلام:,އަދި އެކަލޭގެފާނު عليه الصلاة والسلام ގެ ބަސްފުޅެވެ:
«مَنِ اتَّقَى الشُّبُهَاتِ فَقَدِ اسْتَبْرَأَ لِدِينِهِ وَعِرْضِهِ»[12].,"""«އޮޅުންއަރާ ކަންކަމުން ރައްކާތެރިވެއްޖެ މީހާ، ފަހެ ހަމަކަށަވަރުން އޭނާގެ ދީނާއި، އޭނާގެ އަބުރު ސަލާމަތްކޮށްފިއެވެ.» [12]."
ومن الأمور التي يخفى حكمها على بعض الناس: عدم الاطمئنان في الصلاة، سواء كانت فريضة أو نافلة، وقد دلت الأحاديث الصحيحة عن رسول الله ﷺ على أن الاطمئنان ركن من أركان الصلاة لا تصح الصلاة بدونه، وهي الركود في الصلاة والخشوع فيها وعدم العجلة حتى يرجع كل فقار إلى مكانه، وكثير من الناس يصلي في رمضان صلاة التراويح صلاة لا يعقلها ولا يطمئن فيها، بل ينقرها نقرًا، وهذه الصلاة على هذا الوجه باطلة، وصاحبها آثم غير مأجور.,އަދިވެސް ބައެއް މީހުންނަށް އޭގެ ޙުކުމް ފޮރުވިފައިވާ ކަންތައްތަކުގެ ތެރޭގައި: ނަމާދުގައި ހަމަހިމޭން ނުވުން ހިމެނެއެވެ. އެއީ ފަރުޟު ނަމާދެއް ކަމުގައިވިޔަސް ނުވަތަ ސުންނަތް ނަމާދެއް ކަމުގައިވިޔަސްއެވެ. ﷲ ގެ ރަސޫލާ ﷺ ގެ އަރިހުން ވާރިދުވެފައިވާ ޞައްޙަ ޙަދީޘްފުޅުތަކުން ދަލީލުކުރާ ގޮތުގައި، ހަމަހިމޭންކަމަކީ ނަމާދުގެ ރުކުންތަކުގެ ތެރެއިން ރުކުނެކެވެ. އެއާ ނުލައި ނަމާދު ޞައްޙައެއް ނުވާނެއެވެ. އެއީ ނަމާދުގައި މަޑުމައިތިރިވެ ޚުޝޫޢަތްތެރިވުމާއި، ހަށިގަނޑުގެ ކޮންމެ ކަށިކޮޅެއް އެ ހުންނަންޖެހޭ ތަނަށް ރުޖޫޢަވެ ހަމަޖެހެންދެން އަވަސްއަރުވާނުގަތުމެވެ. އަދި މީސްތަކުންގެ ތެރެއިން ގިނަބަޔަކު ރަމަޟާންމަހު ތަރާވީޙް ނަމާދު ކުރަނީ، އޭގެ މާނައެއް ނުވިސްނޭ އަދި ހަމަހިމޭންކަމެއް ނެތް ގޮތެއްގައެވެ. އަދި ކިއެއްތަ، އެމީހުން އެ ނަމާދު ކުރަނީ ކުކުޅު ކޮށްތަޅާލާހެން އަވަސް އަރުވާލައިގެންނެވެ. މި ގޮތަށް ކުރާ މި ނަމާދަކީ ބާޠިލު ނަމާދެކެވެ. އަދި އެ ނަމާދުކުރާ މީހާއަކީ އަޖުރެއް ނުލިބޭ ފާފަވެރިއެކެވެ.
ومن الأمور التي قد يخفى حكمها على بعض الناس: ظن بعضهم أن التراويح لا يجوز نقصها عن عشرين ركعة، وظن بعضهم أنه لا يجوز أن يزاد فيها على إحدى عشرة ركعة أو ثلاث عشرة ركعة، وهذا كله ظن في غير محله، بل هو خطأ مخالف للأدلة.,އަދިވެސް ބައެއް މީހުންނަށް އޭގެ ޙުކުމް ވަންހަނާވެފައި ވެދާނޭ ކަންކަމުގެ ތެރޭގައި: ބައެއް މީހުން ތަރާވީޙް ނަމާދު ވިހި ރަކްޢަތަށްވުރެ އުނިކުރުން ހުއްދަ ނުވާނެކަމަށް ހީކުރުމާއި، އަދި ބައެއް މީހުން އެ ނަމާދު އެގާރަ ރަކްޢަތަށްވުރެ ނުވަތަ ތޭރަ ރަކްޢަތަށްވުރެ އިތުރުކުރުން ހުއްދަ ނުވާނެކަމަށް ހީކުރުންވެއެވެ. މި ހުރިހާ ހީތަކަކީވެސް އޭގެ މަޤާމު ނޫން މަޤާމުގައި ކުރެވޭ ހީތަކެކެވެ. އަދި ކިއެއްތަ، އެއީ ދަލީލުތަކާ ޚިލާފު ގޯހެކެވެ.
وقد دلت الأحاديث الصحيحة عن رسول الله ﷺ على أن صلاة الليل موسع فيها، فليس فيها حد محدود لا تجوز مخالفته، بل ثبت عنه ﷺ أنه كان يصلي من الليل إحدى عشرة ركعة، وربما صلَّى ثلاث عشرة ركعة، وربما صلَّى أقل من ذلك في رمضان وفي غيره، ولما سئل عن صلاة الليل قال:,ހަމަކަށަވަރުން ﷲ ގެ ރަސޫލع ﷺ ގެ އަރިހުން ވާރިދުވެފައިވާ ޞައްޙަ ޙަދީޘްތަކުން ދަލީލުކޮށްދެނީ، ރޭގަނޑުގެ ނަމާދަކީ ތަނަވަސްކަން ލިބިގެންވާ ކަމެއްކަމެވެ. ފަހެ އެ ނަމާދުގައި ޚިލާފުވުން ހުއްދަވެގެން ނުވާ، ކަނޑައެޅިފައިވާ ވަކި ޙައްދެއް ނުވެއެވެ. އަދި ކިއެއްތަ، އެކަލޭގެފާނު ﷺ ރޭގަނޑު އެގާރަ ރަކްޢަތް ނަމާދުކުރައްވާކަން ޘާބިތުވެފައިވެއެވެ. އަދި ބައެއް ފަހަރަށް ތޭރަ ރަކްޢަތްވެސް ކުރެއްވިއެވެ. އަދި ބައެއްފަހަރު އެއަށްވުރެ މަދުންވެސް ނަމާދުކުރެއްވިއެވެ. ރަމަޟާންމަހުގައާއި އެނޫން މަސްތަކުގައިވެސްމެއެވެ. އަދި ރޭގަނޑުގެ ނަމާދާ ބެހޭގޮތުން އެކަލޭގެފާނާ ސުވާލު ދެންނެވުމުން ޙަދީޘްކުރެއްވިއެވެ:
«مَثْنَى مَثْنَى، فَإِذَا خَشِيَ أَحَدُكُمُ الصُّبْحَ صَلَّى رَكْعَةً وَاحِدَةً تُوتِرُ لَهُ مَا قَدْ صَلَّى»[13].,«ދެ ރަކުޢަތުން ދެ ރަކުޢަތުންނެވެ. ދެންފަހެ، ތިޔަބައިމީހުންކުރެ މީހަކު ފަތިސްވެދާނެކަމަށް ބިރުގެންފިނަމަ، އޭނާ ކުރިން ކޮށްފައިވާ ނަމާދު ވިތުރިކޮށްދޭނެ (އޮނަހިރިކޮށްދޭނެ) އެއް ރަކުޢަތް ކުރާހުށިކަމެވެ.»[13]
متفق على صحته.,އޭގެ ޞައްޙަކަމާމެދު އެއްބަސްވެވިގެންވާ ޙަދީޘެކެވެ. (ބުޚާރީއާއި މުސްލިމް ނެރުއްވާ އެއްބަސްވެވިފައިވާ ޙަދީޘެކެވެ.)
ولم يحدد ركعات معينة، لا في رمضان ولا في غيره، ولهذا صلَّى الصحابة في عهد عمر رضي الله عنه في بعض الأحيان ثلاثًا وعشرين ركعة وفي بعضها إحدى عشرة ركعة، كل ذلك ثبت عن عمر رضي الله عنه وعن الصحابة في عهده.,އަދި ރަމަޟާން މަހުގައެއްވެސް، އަދި އެނޫން ދުވަސްވަރެއްގައިވެސް، ވަކި ޢަދަދަކަށް އެކަލޭގެފާނު ރަކްޢަތްތަކެއް ކަނޑައަޅުއްވާފައެއް ނުވެއެވެ. މިހެންވެ ޢުމަރު رضي الله عنه ގެ ޒަމާނުގައި ޞަޙާބީން ބައެއް ފަހަރު ތޭވީސް ރަކްޢަތް، އަދި އަނެއްބައި ފަހަރު އެގާރަ ރަކްޢަތް ކުރެއްވިއެވެ. އެ ހުރިހާ ކަމެއްވެސް ޢުމަރު رضي الله عنه ގެ އަރިހުންނާއި، އަދި އެކަލޭގެފާނުގެ ދުވަސްވަރުގައި ތިއްބެވި ޞަޙާބީންގެ އަރިހުން ޘާބިތުވެގެންވެއެވެ.
وكان بعض السلف يصلي في رمضان ستًا وثلاثين ركعة، ويوتر بثلاث، وبعضهم يصلي إحدى وأربعين، ذكر ذلك عنهم شيخ الإسلام ابن تيمية وغيره من أهل العلم، كما ذكر رحمة الله عليه أن الأمر في ذلك واسع، وذكر أيضًا أن الأفضل لمن أطال القراءة والركوع والسجود أن يقلل العدد، ومن خفف القراءة والركوع والسجود زاد في العدد هذا معنى كلامه رحمه الله.,އަދި ސަލަފުންގެ ބައެއް ބޭކަލުން ރަމަޟާންމަހު ތިރީސް ހަ ރަކްޢަތް ކުރައްވައި، ތިން ރަކްޢަތުން ވިތުރިކުރައްވާ ކަމުގައި ވިއެވެ. އަދި އެބޭކަލުންގެ ތެރެއިން އަނެއް ބަޔަކު ސާޅީސް އެއް ރަކްޢަތް ކުރައްވައެވެ. މިކަން އެބޭކަލުންގެ އަރިހުން ޝައިޚުލް-އިސްލާމް އިބްނު ތައިމިއްޔާ އާއި އެނޫންވެސް ޢިލްމުވެރިން ޛިކުރުކުރައްވާފައިވެއެވެ. ހަމައެފަދައިން އެކަލޭގެފާނު ރަޙިމަހު ﷲ ޛިކުރުކުރައްވާފައިވާ ގޮތުގައި މިކަމުގައި ކަންތައް ތަނަވަސްވެގެންވެއެވެ. އަދިވެސް އެކަލޭގެފާނު ޛިކުރުކުރައްވާފައިވަނީ، ޤިރާއަތާއި ރުކޫޢު އަދި ސަޖިދަ ދިގުކުރާ މީހާ ރަކްޢަތުގެ ޢަދަދު މަދުކުރުން މޮޅު އިތުރުވެގެންވާކަމާއި، ޤިރާއަތާއި ރުކޫޢު އަދި ސަޖިދަ ލުއިކޮށްލާ މީހާ ޢަދަދު އިތުރުކުރުން މޮޅުވެގެންވާކަމަށެވެ. މިއީ އެކަލޭގެފާނު ރަޙިމަހު ﷲ ގެ ބަސްފުޅުގެ މާނައެވެ.
ومن تأمل سنته ﷺ علم أن الأفضل في هذا كله هو صلاة إحدى عشرة ركعة أو ثلاث عشرة ركعة في رمضان وغيره؛ لكون ذلك هو الموافق لفعل النبي ﷺ في غالب أحواله، ولأنه أرفق بالمصلين، وأقرب إلى الخشوع والطمأنينة، ومن زاد فلا حرج ولا كراهية كما سبق.,އަދި ނަބީ ﷺ ގެ ސުންނަތާމެދު ވިސްނާލައިފި މީހަކަށް، ރަމަޟާންމަހުގައާއި އެ ނޫން މަސްތަކުގައި، މިކަމުގައި އެންމެ ރަނގަޅުވެގެންވަނީ އެގާރަ ރަކްޢަތް ނުވަތަ ތޭރަ ރަކްޢަތް ކުރުންކަން އެނގިގެންދާނެއެވެ. އެއީ ގިނަ ޙާލަތްތަކުގައި ނަބީ ﷺ ގެ ޢަމަލުފުޅާ އެންމެ އެއްގޮތްވަނީ އެ ގޮތް ކަމަށްވާތީއެވެ. އަދި އެއީ ނަމާދުކުރާ މީހުންނަށް އެންމެ ލުއިފަސޭހަވެފައި، ޚުޝޫޢަތްތެރިކަމަށާއި ހަމަހިމޭންކަމަށް އެންމެ ގާތް ގޮތް ކަމަށްވާތީއެވެ. އަދި ކުރިން ބަޔާންވެދިޔަ ފަދައިން، (އެއަށްވުރެ) އިތުރުކޮށްފި މީހަކަށް ކުށެއްވެސް އަދި މަކްރޫހަ ކަމެއްވެސް ނުވެއެވެ.
والأفضل لمن صلَّى مع الإمام في قيام رمضان ألا ينصرف إلا مع الإمام؛ لقول النبي:,އަދި އިމާމާއެކު ރަމަޟާންމަހުގެ ޤިޔާމުކުރާ މީހާއަށް އެންމެ މޮޅު އިތުރުވެގެންވަނީ، އިމާމާއެކު މެނުވީ ނަމާދުން ނުކުމެގެން ނުދިއުމެވެ. އެއީ ނަބީ ﷺ ގެ ބަސްފުޅަށްޓަކައެވެ:
«إِنَّ الرَّجُلَ إِذَا قَامَ مَعَ الإِمَامِ حَتَّى يَنْصَرِفَ كَتَبَ اللَّهُ لَهُ قِيَامَ لَيْلَةٍ»[14].,"""ހަމަކަށަވަރުން، މީހަކު އިމާމާއެކު، އިމާމް ނިމެންދެން ޤާއިމުވެ ހުރެއްޖެނަމަ، ﷲ އޭނާއަށް ރެޔެއްގެ ޤިޔާމް ލިޔުއްވައެވެ.""[14]."
ويشرع لجميع المسلمين الاجتهاد في أنواع العبادة في هذا الشهر الكريم من صلاة النافلة، وقراءة القرآن بالتدبر والتعقل والإكثار من التسبيح والتهليل والتحميد والتكبير والاستغفار والدعوات الشرعية، والأمر بالمعروف والنهي عن المنكر، والدعوة إلى الله، ومواساة الفقراء والمساكين والاجتهاد في بر الوالدين وصلة الرحم، وإكرام الجار وعيادة المريض، وغير ذلك من أنواع الخير؛ لقوله ﷺ في الحديث السابق:,އަދި މި މާތް މަހުގައި ހުރިހާ މުސްލިމުންވެސް، ސުންނަތް ނަމާދުކުރުމާއި، ވިސްނައި ތަދައްބުރުކުރުމާއެކު ޤުރްއާން ކިޔެވުމާއި، ތަސްބީޙައާއި ތަހްލީލާއި ތަޙްމީދާއި ތަކްބީރު ކިޔުމާއި އިސްތިޣްފާރުކުރުން ގިނަކުރުމާއި، ޝަރުޢީ ދުޢާތައް ކުރުމާއި، ހެޔޮކަންތަކަށް އަމުރުކޮށް މުންކަރާތްތައް ނަހީކުރުމާއި، ﷲ އަށް ދަޢުވަތު ދިނުމާއި، ފަޤީރުންނާއި މިސްކީނުންނަށް އެހީތެރިވުމާއި، މައިންބަފައިންނަށް ހެޔޮކޮށްހިތުމުގައި ގަދައެޅުމާއި، ރަޙިމުގެ ގުޅުން ޤާއިމުކުރުމާއި، އަވަށްޓެރިންނަށް ކަމޭހިތުމާއި، ބަލިމީހުންނަށް ޒިޔާރަތްކުރުން، އަދި އެ ނޫންވެސް ހެޔޮކަމުގެ އެހެނިހެން ބާވަތްތަކުގައި ގަދައަޅާ މަސައްކަތްކުރުން ޝަރުޢުވެގެންވެއެވެ. އެއީ އިސްވެދިޔަ ޙަދީޘްގައި އެކަލޭގެފާނު ﷺ ޙަދީޘްކުރައްވާފައިވާ ބަސްފުޅަށްޓަކައެވެ:
«يَنْظُرُ اللهُ إِلَى تَنَافُسِكُمْ فِيهِ، فَيُبَاهِي بِكُمْ مَلَائِكَتَهُ؛ فَأَرُوا اللهَ مِنْ أَنْفُسِكُمْ خَيْرًا، فَإِنَّ الشَّقِيَّ مَنْ حُرِمَ فِيهِ رَحْمَةَ اللهِ»[15].,«ﷲ ތިޔަބައިމީހުން އެކަމުގައި ވާދަކުރުމަށް ބައްލަވާވޮޑިގެން، އެއިލާހުގެ މަލާއިކަތުންނަށް ތިޔަބައިމީހުންނާމެދު ފަޚުރުވެރިވެވޮޑިގަންނަވައެވެ. އެހެންކަމުން ތިޔަބައިމީހުންގެ ނަފްސުތަކުން ﷲ އަށް ހެޔޮކަން ދައްކާށެވެ. ފަހެ ހަމަކަށަވަރުން އަބާއްޖަވެރިޔާ އަކީ އެ މަހުގައި ﷲ ގެ ރަޙްމަތުން މަޙްރޫމްކުރެވުނު މީހާއެވެ.» [15].
ولما روي عنه عليه الصلاة والسلام أنه قال:,އަދި އެކަލޭގެފާނު عليه الصلاة والسلام ޙަދީޘްކުރެއްވިކަމަށް ރިވާވެގެންވާ ބަސްފުޅަށްޓަކައެވެ:
«مَنْ تَقَرَّبَ فِيهِ بِخَصْلَةٍ مِنْ خِصَالِ الخَيْرِ كَانَ كَمَنْ أَدَّى فَرِيضَةً فِيمَا سِوَاهُ، وَمَنْ أَدَّى فِيهِ فَرِيضَةً كَانَ كَمَنْ أَدَّى سَبْعِينَ فَرِيضَةً فِيمَا سِوَاهُ»[16].,«އެ މަހުގައި ހެޔޮކަންތަކުގެ ތެރެއިން ހެޔޮކަމެއް ކޮށް (ﷲ އަށް) ކުއްތަންވެއްޖެ މީހާ؛ ފަހެ އޭނާ އެ ނޫން ދުވަސްވަރެއްގައި ފަރުޟެއް އަދާކުރި މީހެއް ފަދައެވެ. އަދި އެ މަހުގައި ފަރުޟެއް އަދާކޮށްފި މީހާ، ފަހެ އޭނާ އެ ނޫން ދުވަސްވަރެއްގައި ހަތްދިހަ ފަރުޟު އަދާކުރި މީހެއް ފަދައެވެ.» [16].
ولقوله عليه الصلاة والسلام في الحديث الصحيح:,އަދި ޞައްޙަ ޙަދީޘްގައިވާ އެކަލޭގެފާނު عليه الصلاة والسلام ގެ މި ބަސްފުޅަށްޓަކައެވެ:
«عُمْرَةٌ فِي رَمَضَانَ تَعْدِلُ حَجَّةً، أَوْ قَالَ: حَجَّةً مَعِي»[17].,"""ރަމަޟާންމަހުގެ ޢުމްރާއެއް ޙައްޖަކާ އެއްފަދައެވެ."" -ނުވަތަ ޙަދީޘްކުރެއްވިއެވެ.- ތިމަންކަލޭގެފާނާއެކު ކުރާ ޙައްޖަކާއެވެ."" [17]."
والأحاديث والآثار الدالة على شرعية المسابقة والمنافسة في أنواع الخير في هذا الشهر الكريم كثيرة.,މި މާތްވެގެންވާ މަހުގައި، ހެޔޮކަމުގެ ބާވަތްތަކުގައި ކުރިއަރާ ވާދަކުރުން ޝަރުޢުވެގެންވާކަމުގެ މައްޗަށް ދަލީލުކުރާ ޙަދީޘްތަކާއި އަޘަރުތައް ގިނަވެގެންވެއެވެ.
والله المسئول أن يوفقنا وسائر المسلمين لكل ما فيه رضاه وأن يتقبل صيامنا وقيامنا، ويصلح أحوالنا، ويعيذنا جميعًا من مضلات الفتن، كما نسأله سبحانه أن يصلح قادة المسلمين، ويجمع كلمتهم على الحق، إنه ولي ذلك والقادر عليه.,އަހަރުމެންނަށާއި ހުރިހާ މުސްލިމުންނަށް އެއިލާހުގެ ރުއްސަވާވޮޑިގެންވާ ހުރިހާ ކަމަކަށް ތައުފީޤުދެއްވާ، އަދި އަހަރުމެންގެ ރޯދައާއި ރޭއަޅުކަން ޤަބޫލުކުރައްވާ، އަދި އަހަރުމެންގެ ޙާލަތުތައް އިޞްލާޙުކުރައްވާ، އަދި އަހަރުމެން އެންމެން މަގުފުރައްދަނިވި ފިތުނަތަކުން ރައްކާތެރިކުރެއްވުމަށް އެދި ދަންނަވަނީ ﷲ ގެ ޙަޟްރަތުންނެވެ. އެފަދައިންމެ އަދި މުސްލިމުންގެ ވެރިން އިޞްލާޙުކުރައްވާ، އަދި ޙައްޤުގެ މައްޗަށް އެމީހުންގެ ބަސް ޖަމަޢަކޮށް އެއްބައިވަންތަ ކޮށްދެއްވުމަށް އެއިލާހު ސުބްޙާނަހޫގެ ޙަޟްރަތުން އަޅަމެން އެދެމެވެ. ހަމަކަށަވަރުން އެކަމުގެ ވަލީވެރި އަދި އެކަމަށް ކުޅަދުންވަންތަ ފަރާތަކީ އެއިލާހެވެ.
والسلام عليكم ورحمة الله وبركاته.,"ތިޔަބައިމީހުންގެ މައްޗަށް ސަލާމްހުއްޓެވެ. އަދި ﷲ ގެ ރަޙްމަތާއި އެއިލާހުގެ ބަރަކާތްތައްވެސް ހުއްޓެވެ.
 والسلام عليكم ورحمة الله وبركاته."
